attribute1 attribute2 attribute3 label
-2.870391665256515790e+00 4.938445361463282168e+00 7.756830596112969545e+00 5.000000000000000000e+00
8.456796913209173594e-01 -4.790552598149582231e-01 1.458881508960146078e+01 5.000000000000000000e+00
-1.034072342379233345e-01 5.434266851327229642e-01 1.649809578019454648e+01 5.000000000000000000e+00
-2.150092088931919498e+00 -5.643746113212132487e-01 1.526344774353055200e+01 5.000000000000000000e+00
2.290844571818395625e+00 3.347357160301274170e-01 3.544712507280611824e-01 5.000000000000000000e+00
-5.401869458113941036e+00 5.898672037336560869e-01 4.298681115625648808e+00 5.000000000000000000e+00
5.604434941659164338e+00 -1.334438647820311186e+00 4.520826389905280962e+00 5.000000000000000000e+00
-2.859991729194632182e+00 2.494783634098197478e+00 2.015408985971902656e+00 5.000000000000000000e+00
3.786811973546488908e-01 3.996574111908570703e-01 6.298370875576459582e+00 5.000000000000000000e+00
-2.862018313125721303e+00 1.259672156300986945e+00 1.322819900857983733e+01 5.000000000000000000e+00
2.351788569705147935e+00 6.497993585266351957e+00 4.837220895774518858e+00 5.000000000000000000e+00
-1.534050346708089485e+00 -2.882672763001698613e+00 1.867204551978459648e+01 5.000000000000000000e+00
3.690411218716757702e+00 -2.099145573912791107e+00 1.032808464318341279e+01 5.000000000000000000e+00
5.016734430783277299e-01 1.837207405470882848e-01 4.806979945483023542e+00 5.000000000000000000e+00
-3.521977469580165998e+00 1.603445939022059896e+00 9.811185916409188579e+00 5.000000000000000000e+00
-7.547743856802727080e+00 -3.513014295277079313e+00 2.609129768226379209e+00 5.000000000000000000e+00
1.120152191147922194e+00 1.936800716626457364e+00 1.262771872022511488e+01 5.000000000000000000e+00
-9.151424149735367664e-01 -3.924196000629823100e+00 2.761320556610773469e+00 5.000000000000000000e+00
-3.319595743660606502e+00 -5.070619461478807821e+00 8.088043996119566259e+00 5.000000000000000000e+00
-1.450965764872413688e+00 3.260590281191697137e+00 9.431386225381457322e+00 5.000000000000000000e+00
-1.057976434725628634e+00 4.345918185473601980e+00 1.692168106674785122e-01 5.000000000000000000e+00
-3.654925382922764143e+00 -3.523413502734451086e+00 1.704705531271333996e+01 5.000000000000000000e+00
2.469905690923690056e+00 1.242381572083649299e+00 1.375598770397299120e+01 5.000000000000000000e+00
1.524578723097762545e+00 1.681519927542279191e+00 2.450036684450755953e+00 5.000000000000000000e+00
8.516792307963569897e-01 -5.787136669718112358e+00 7.203853566881088355e+00 5.000000000000000000e+00
-2.022589112208605933e+00 2.997861082388992848e+00 1.204192965740026011e+01 5.000000000000000000e+00
-8.501722905489323967e-01 1.211989348437646719e+00 4.783968951395514146e+00 5.000000000000000000e+00
2.084364119509623858e+00 -1.122463225518468333e+00 1.584330689455608265e+01 5.000000000000000000e+00
-6.925014656138149816e-01 -1.428213987170744881e+00 1.995712343310862735e+01 5.000000000000000000e+00
2.579215542019349106e-01 5.299051869505401413e+00 2.115989787495340391e+00 5.000000000000000000e+00
2.305688017070240403e-01 6.462903864952898036e-01 1.424658046718023918e+01 5.000000000000000000e+00
-4.302392623441268604e+00 -1.791355008764250467e+00 1.772893482488487393e+01 5.000000000000000000e+00
-1.488129264506270200e-02 -3.822160375826153977e+00 1.125309316348737099e+00 5.000000000000000000e+00
3.770250880487903800e+00 -7.013004257686799026e-01 1.336271178070833443e+01 5.000000000000000000e+00
-5.795191423299073108e-01 -1.276002795559957770e+00 1.310165429068338483e+01 5.000000000000000000e+00
5.527920956828360488e-01 2.845185316630742811e-01 1.498993547080764266e+01 5.000000000000000000e+00
-5.057618585831061608e+00 -2.132934008827811478e+00 1.354320724553678978e+01 5.000000000000000000e+00
-1.928617689211235553e-01 7.415840995463136576e-01 1.423118248223307347e+01 5.000000000000000000e+00
-3.993262985568951429e+00 -8.301028151393985866e+00 2.271160647224164109e+00 5.000000000000000000e+00
-9.809387910891609330e-01 1.923686907027502002e+00 1.608323712663495186e+01 5.000000000000000000e+00
-2.067157863766043713e-01 -1.134109562764709089e+00 1.245941874222327073e+01 5.000000000000000000e+00
3.194701891269799976e+00 -5.397264676894299562e+00 3.061071153270642498e+00 5.000000000000000000e+00
-1.805175194115543835e+00 4.835357097605787469e-01 9.339421413051951504e-01 5.000000000000000000e+00
-2.402584878907691995e-03 6.222158020794751332e-01 1.216578505188987869e+01 5.000000000000000000e+00
-1.063458247923966926e+00 -1.708914625175459001e+00 1.683845851780786163e+01 5.000000000000000000e+00
3.593923100540274973e+00 -2.083172778405971926e+00 9.520075672484724194e+00 5.000000000000000000e+00
1.995305086572840558e+00 4.448130602957091284e+00 5.763569387317250658e+00 5.000000000000000000e+00
1.555174941407967415e-01 -3.551857363582928251e+00 1.940994689610786494e+01 5.000000000000000000e+00
-6.353849430797324338e+00 3.078496022862650783e+00 1.585169444585362974e+01 5.000000000000000000e+00
-2.643390180212277674e+00 -3.253847544471382136e+00 1.940979180634797885e+01 5.000000000000000000e+00
3.486353142811988270e+00 6.343600547526597744e-01 4.672155972300055637e+00 5.000000000000000000e+00
2.962647896851132057e+00 1.539138012843831671e+00 1.009365876982206700e+00 5.000000000000000000e+00
4.788036361395583640e+00 -1.042495096227179369e-01 1.735469970529735662e+01 5.000000000000000000e+00
1.913343196601264395e+00 8.791537285053792061e-01 5.094428833994202321e+00 5.000000000000000000e+00
1.140259144507517752e-01 6.990348186800650510e+00 3.197852152962774586e+00 5.000000000000000000e+00
-2.831203269878626028e-01 -4.476413969377079027e+00 1.762177341194031044e+01 5.000000000000000000e+00
1.562625788020405082e+00 -1.758353852835306652e+00 1.361815758095794315e+01 5.000000000000000000e+00
2.724085660572874268e+00 -2.552239526240302148e+00 1.919670809903662700e+01 5.000000000000000000e+00
-5.256336764140949747e+00 -2.903027760523809953e+00 7.215343549243476318e+00 5.000000000000000000e+00
2.329047987858271274e+00 -1.877221004853060482e-01 1.581307541143167228e+01 5.000000000000000000e+00
1.866337975462707384e-03 1.410874410446615990e+00 7.601380089328555911e+00 5.000000000000000000e+00
1.379837638362577668e+00 -5.469585639523002030e+00 1.118952373702184211e+01 5.000000000000000000e+00
-7.920431721802784208e-01 -3.121881843615150753e-01 7.318497062457685054e-01 5.000000000000000000e+00
-3.000404055121668634e+00 -2.913791746677103944e+00 1.048291908999073030e+01 5.000000000000000000e+00
-1.151047584534167667e+00 -1.936075680167505420e+00 1.950735244394824619e+01 5.000000000000000000e+00
4.556346443324126305e+00 -1.388990385894429025e+00 1.316233066044076239e+01 5.000000000000000000e+00
-9.522821907900578253e-01 1.575983064022129287e+00 1.884169678654646063e+01 5.000000000000000000e+00
-1.603510936685692334e+00 3.178868788944597679e-01 3.040717631996765480e+00 5.000000000000000000e+00
2.805874555966188399e+00 -3.590208891389167434e+00 6.806539066772097080e+00 5.000000000000000000e+00
5.019717734456564884e+00 1.706767215732659437e+00 1.541896500773694179e+01 5.000000000000000000e+00
1.496369646280268917e-01 -1.360600028836852271e+00 1.799483143134485275e+01 5.000000000000000000e+00
-1.856691417809708922e+00 1.642347587083980986e+00 1.286841612328946027e+01 5.000000000000000000e+00
-2.601470411194167220e-01 -3.118094489082486653e+00 5.221525727930607097e+00 5.000000000000000000e+00
-4.167877244959825589e+00 -4.156622640721066020e+00 1.731148282995471988e+01 5.000000000000000000e+00
1.063669985732134560e+00 1.025391964090299757e+00 1.226818577151920842e+01 5.000000000000000000e+00
-1.883841518678665450e+00 2.121233254672330482e+00 1.472528061606137229e+01 5.000000000000000000e+00
2.239819529315923763e+00 -4.118145849549600390e-01 7.680840439075142356e+00 5.000000000000000000e+00
2.979776164929199389e+00 1.659486719033980984e-01 1.355407428767180633e+01 5.000000000000000000e+00
7.299273299446454866e-01 -1.713924092149086809e+00 1.326203725255074062e+01 5.000000000000000000e+00
1.004411234783382678e+00 2.733491961316760754e+00 7.474468173512079261e+00 5.000000000000000000e+00
4.779032952019511282e-01 5.114546503748262474e+00 1.765851714419795471e+01 5.000000000000000000e+00
-1.004543501199860689e+00 5.962901754871796633e+00 1.608736214935825970e+01 5.000000000000000000e+00
3.782946563601848666e+00 -1.208701492666390820e+00 9.270630301627694081e+00 5.000000000000000000e+00
-7.771316641331247332e-01 -1.265947854195587086e-01 1.892113424274952038e+01 5.000000000000000000e+00
1.001826661963303833e+00 1.223875665832672821e+00 5.488912168783692813e+00 5.000000000000000000e+00
-1.198054357756022537e+00 -5.639588069891789957e+00 1.614468986307364062e+01 5.000000000000000000e+00
1.525948217194733392e+00 -1.179753893223931094e+00 1.767115576163229917e+01 5.000000000000000000e+00
-4.327703214527498510e-01 4.402883324519390129e+00 1.187778594492142759e+01 5.000000000000000000e+00
3.687173104765371079e+00 5.152354846773225638e+00 1.601530473145009026e+01 5.000000000000000000e+00
4.580304143464092093e+00 3.821085595971049464e+00 1.651033068439125273e+01 5.000000000000000000e+00
-1.216815302464784310e+00 -1.581283739258338095e+00 3.759637994617519574e+00 5.000000000000000000e+00
2.841141480204373515e+00 2.096111648498940883e-01 9.875720983525438257e+00 5.000000000000000000e+00
1.028349368296187283e+00 1.991892675133144719e+00 1.828678996564552151e+01 5.000000000000000000e+00
2.488765243007659222e+00 1.129679495186413640e-01 5.304342883098476236e+00 5.000000000000000000e+00
1.146744756392809261e+00 2.598169643422260755e+00 1.845359876480227967e+01 5.000000000000000000e+00
5.719017452334911322e-01 -1.741903370324179079e+00 1.838515635074752907e+01 5.000000000000000000e+00
1.581640703052421548e+00 -2.418742218290197865e+00 1.264838084732576640e+01 5.000000000000000000e+00
4.706252486530171808e+00 -6.164841969789205400e-01 1.219242548221176214e+01 5.000000000000000000e+00
1.803562223148846844e-01 1.400321387659892780e+00 1.436055686020073452e+01 5.000000000000000000e+00
1.358443578159009180e+00 3.756832849000790731e+00 6.818999988678360324e+00 5.000000000000000000e+00
-9.036183019583726717e-02 -3.760165568431122485e-01 1.890349662803400577e+01 5.000000000000000000e+00
6.910031285883679875e-01 3.054443249880288924e+00 2.189795622320602764e+00 5.000000000000000000e+00
1.362541626683071883e+00 1.959478675240074352e+00 7.122324631078313928e-01 5.000000000000000000e+00
-1.449471681223064135e+00 -2.669143591092850265e+00 7.903153155077680125e+00 5.000000000000000000e+00
1.992441821459425944e+00 -3.551292134623231345e+00 1.642038104212930705e+01 5.000000000000000000e+00
9.237675268756723179e-01 -2.176672410091201382e+00 1.260313501786970924e+01 5.000000000000000000e+00
-8.982823664952233056e-01 8.258260122141525272e-01 4.859394264440757283e+00 5.000000000000000000e+00
-1.237823559774455129e+00 -6.536263374618387800e+00 1.481560835028286860e+01 5.000000000000000000e+00
4.428866416623855606e+00 -5.746060681911824730e+00 1.039381288491116351e+01 5.000000000000000000e+00
3.535688663644454444e+00 3.535906714385831595e+00 1.164489600527422297e+01 5.000000000000000000e+00
-6.580107484653741068e+00 7.825075951718740708e-01 1.502332813491906016e+01 5.000000000000000000e+00
-2.938695422984745953e+00 1.039372783103585718e+00 1.551382910751617494e+01 5.000000000000000000e+00
-2.600173291295427291e-01 -5.547958849662357750e+00 1.320381066262260639e+01 5.000000000000000000e+00
-3.914995412954046239e-02 -7.488426773990460861e-01 1.835632838419668289e+01 5.000000000000000000e+00
1.450678850444277135e+00 -5.120722665790952144e-01 1.704920991948900877e+01 5.000000000000000000e+00
6.736506729680030503e+00 -9.591418538318741138e-01 7.482393925746455565e-01 5.000000000000000000e+00
-6.344557669189277993e-01 2.146317122311776349e-01 1.994266486268097083e+01 5.000000000000000000e+00
-2.676049561669198162e+00 9.208823613296791832e-02 1.883194798718647434e+01 5.000000000000000000e+00
1.736632202627543142e+00 7.938542327081693495e-02 4.747016481574428681e-01 5.000000000000000000e+00
-5.875073173640057433e-01 -1.056848520088215171e+00 1.741250752130705948e+01 5.000000000000000000e+00
-2.054025030103870719e+00 1.936902006125209130e+00 8.059706834302847511e+00 5.000000000000000000e+00
-3.067351951652766751e+00 -1.076095826427648783e+00 1.474344003802906400e+01 5.000000000000000000e+00
-7.340677859524302740e-01 -3.787655505543356504e+00 1.676151937592524988e+01 5.000000000000000000e+00
-3.129425066572681047e+00 6.299798949642010371e+00 1.705206885691157481e+01 5.000000000000000000e+00
3.390627929345773950e+00 2.101501086525471851e-01 1.629960554765498060e+01 5.000000000000000000e+00
-4.988162274475801183e+00 1.920705072006448702e-02 1.288467124678371079e+01 5.000000000000000000e+00
-1.706311396590017182e+00 -6.634625023912580355e-01 1.644768065883991426e+01 5.000000000000000000e+00
-4.200649170177627845e+00 -2.875709357817902045e+00 1.350729707033183580e+01 5.000000000000000000e+00
4.216230738067505257e+00 4.198769841215118093e-01 1.175035236203992639e+01 5.000000000000000000e+00
2.767254221844225981e+00 5.180752899444570486e-02 9.952877100197206062e+00 5.000000000000000000e+00
-1.005775428529676052e+00 1.602016455978529041e+00 1.764307930197581342e+01 5.000000000000000000e+00
-2.694789309368241348e+00 -7.207947830154399771e-01 1.551932822410694257e+01 5.000000000000000000e+00
1.115750851951111233e+00 -1.789954879013065658e-01 1.055081990382932133e+01 5.000000000000000000e+00
-3.418276175766433722e-01 -5.107568083481480725e-01 1.384540410915255393e+01 5.000000000000000000e+00
-8.557793794399131126e-01 4.151326291290752479e+00 1.768856084866238376e+01 5.000000000000000000e+00
-5.624350573527685526e-01 1.290060571395420741e+00 1.798787950943943059e+00 5.000000000000000000e+00
-3.603811857088434323e+00 -1.884634525606028621e+00 1.152837250979436590e+01 5.000000000000000000e+00
3.408644055508279480e-02 4.473003379260748202e-01 1.612460281853653754e+00 5.000000000000000000e+00
-1.270273257821761481e+00 -1.938378808018224042e+00 5.009841531105991841e+00 5.000000000000000000e+00
-1.340296874059959009e+00 -3.315872303529806331e+00 1.587773884959084292e+01 5.000000000000000000e+00
-6.865576383447105968e+00 3.548526312388143866e-01 8.988866936175005762e+00 5.000000000000000000e+00
1.549481798740507621e+00 -2.002589704936852746e-02 1.269767610728832530e+01 5.000000000000000000e+00
-2.425541094871647707e-01 -2.088456154163528034e+00 9.697055284087060301e+00 5.000000000000000000e+00
-9.675133138233782404e-01 -4.215818607531026663e-01 3.487295463527806394e+00 5.000000000000000000e+00
-5.923314183958680701e+00 9.290238132947212790e-01 7.316887210318034462e+00 5.000000000000000000e+00
4.602884052955756644e+00 2.507937385941796826e+00 1.620405656126677485e+01 5.000000000000000000e+00
-1.611432352526696477e+00 -1.776078234925062560e+00 6.060071715332240316e+00 5.000000000000000000e+00
-1.414277647741087662e+00 -1.294213351602075401e-01 1.997604947539043252e+01 5.000000000000000000e+00
-4.696611758918392887e+00 2.416162370406911841e-01 2.072531296922537347e+00 5.000000000000000000e+00
5.141168336942384398e-01 1.259438344227420958e-01 1.122156892971011999e+01 5.000000000000000000e+00
-3.099378076770209489e+00 2.447793343628513973e+00 1.754403261552537074e+01 5.000000000000000000e+00
4.858938289744551220e+00 3.889144912632093165e-01 5.013687580042624603e+00 5.000000000000000000e+00
-3.434150730609522917e+00 2.333947627070043662e+00 8.743063368141907432e+00 5.000000000000000000e+00
3.010126559420007314e-02 1.051353329743035081e+00 1.651616962759040774e+01 5.000000000000000000e+00
-2.781499369385197706e+00 -5.541629739662501386e-01 1.313033848100071310e+01 5.000000000000000000e+00
7.504754807369822700e+00 -1.208125687519878477e+00 2.116906818004073987e+00 5.000000000000000000e+00
1.025560952376330714e+00 -1.048760665014346172e+00 1.188410488405325438e+01 5.000000000000000000e+00
4.227295561068883600e+00 -7.931834771491854674e-01 1.100108937366511341e+01 5.000000000000000000e+00
-3.448675633183752254e+00 -2.222277707694543913e+00 1.625449435696407008e+01 5.000000000000000000e+00
-1.759481582617953288e+00 -7.347010304020208382e-01 4.785472099100427812e+00 5.000000000000000000e+00
